,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14,iter15,iter16,iter17,iter18,iter19,iter20,iter21,iter22,iter23,iter24,iter25,iter26,iter27,iter28,iter29,iter30,iter31,iter32,iter33,iter34,iter35,iter36,iter37,iter38,iter39,iter40,iter41,iter42,iter43,iter44,iter45,iter46,iter47,iter48,iter49
M,-0.00417816839651,-0.00151309618201,-0.00211345327001,-0.00097109198146,-0.00183374423175,-0.00720009540369,-0.00367446672359,-0.00354695387878,-0.00325174891517,-0.00386744455325,-0.00509934170279,-0.00400251697266,-0.00123355019451,-0.00450059435892,-0.00208756143907,-0.00531552782341,-0.00834751312979,-0.00330949355458,-0.00501006158601,-0.00262983689447,-0.00572883880227,0.000339552831042,-0.00250950388036,-0.00314823094064,-0.00515329094973,-0.00489270875334,-0.0019698046672,-0.00238649560653,-0.00318195743644,-0.0025185193787,-0.00461870147698,-0.00391394837317,-0.00262009037253,-0.00452563004742,-0.00427247847251,-0.0046797559262,-0.00415352481289,-0.00146531507093,-0.00390602438986,-0.00238178227057,-0.00319405442136,-0.00371970811283,-0.00383640560923,-0.00217226157816,-0.00473941748189,-0.00431588111908,-0.00225366036855,-0.0025641258243,-0.00337954265062,-0.00363601297352
N,-0.0086213179613,0.000980248563237,-0.00163070818918,0.0122627485986,-0.00602423410159,-0.000979631152222,0.0068773308295,-0.00205384527603,-0.000961627343302,0.0112131790221,-0.00192588255755,0.00586205033388,0.00610892263331,0.00516436722759,-0.00111217669684,0.0155596736946,-0.00109236212519,-0.00317076072655,0.000797795939371,-0.0013291234504,0.00642837609626,0.00159417808646,-0.00464955540496,0.00179110013225,0.00815241529575,-0.0003741579662,0.0174013142894,-0.000155069547218,0.000247310299579,0.00683129773019,-0.00253864434599,-0.00439068643069,0.00778331269791,-0.00652305514876,0.00445133807334,-0.00551049585212,0.00578104899243,0.00178086588968,0.00258995812287,0.0147855212001,0.00118584989097,0.00131640003402,-0.00340347462898,0.00738904626545,-0.00286340351565,-0.000935659846441,0.00451303288565,0.0055049509393,-0.0051970232403,-0.00763175390085
P,0.00343317045897,-0.00616453956054,-0.00465933625573,-0.0138760133392,0.000653195964654,-0.00273707098101,-0.0068118535943,-0.00276943643816,-0.00401292861581,-0.0115122409832,-0.000137106710346,-0.00624109807224,-0.0119122909769,-0.00841553640931,-0.00422403230748,-0.0118570221587,-0.00200439435563,-0.00356460609842,-0.00492828715418,-0.00361492828862,-0.00781624695647,-0.00854747272643,-0.00402348414766,-0.00515965789907,-0.0114558031227,-0.00124898024602,-0.0144421430028,-0.00474348266759,-0.00361416459645,-0.0102657745815,-0.00117956690794,0.000368828702544,-0.0105360396896,-0.00117385309803,-0.0060983000996,0.00046234856294,-0.00472142439019,-0.0103565192281,-0.00729663148185,-0.0137221706515,-0.00720167331154,-0.00384893175272,0.00393538074752,-0.00812801905339,-0.00164432934911,-0.00156448079448,-0.00853970853966,-0.00965449004906,0.00378526278875,0.00274780926201
Q,-0.0255694371589,-0.0248675681479,-0.0232488398832,-0.0210502487685,-0.0247024599248,-0.0295133546064,-0.0215058206951,-0.0187101330867,-0.0207615441105,-0.0237726777186,-0.0233456150511,-0.0229461753745,-0.0242233525255,-0.0279313890586,-0.0240067724366,-0.0262063234067,-0.026913118839,-0.0221266896532,-0.01979349706,-0.0228509061709,-0.0251424836021,-0.0228944315394,-0.0238798160778,-0.0218128046836,-0.0223509042244,-0.0228990663263,-0.0202511594818,-0.0234427077765,-0.0216679372552,-0.0215222174979,-0.0262889654558,-0.0213229726875,-0.0246661581559,-0.0302027529508,-0.0193133226934,-0.0233071109128,-0.0256096074047,-0.0210802494093,-0.0239986393114,-0.0224591482993,-0.0246488596873,-0.0243919703665,-0.0158910585002,-0.0231867701637,-0.0244744265292,-0.019417607514,-0.020230242615,-0.0238040693297,-0.0199151171938,-0.0182764984223
R,0.0114094832428,-0.00151416937333,-0.00427930430202,-0.0202832605149,0.00748533969412,-0.00190202569546,-0.0105018693658,0.0047921148448,-0.0011232024493,-0.017421470822,0.00260152971593,-0.0046820089114,-0.0162596380595,-0.0110978329959,-0.00132542991918,-0.0184963374291,-0.000836730214175,0.00285492611797,-0.00808874652602,-0.000823531518852,-0.0112345124835,-0.00360640213844,-0.000932583811939,-0.00552676267555,-0.0118414033171,0.000562278457503,-0.0197230750946,0.00144846238816,-0.000486432787359,-0.00807602395739,0.00343490255433,0.00481696405073,-0.0127872175821,0.00543452108335,-0.00465050149909,0.00680724951715,-0.00464002529764,-0.0114913169852,-0.00562382449493,-0.0140690790499,-0.00500541961355,-0.000737608823599,0.0067360252563,-0.0109892521621,0.00532032732042,0.00440904795056,-0.0104838725091,-0.0126845222528,0.0058815751915,0.0054612048236
S,-0.0232232963224,-0.0160055378757,-0.0176754182603,-0.011839335321,-0.0228697932782,-0.0205609094656,-0.0147008516752,-0.0182517194694,-0.0177504088916,-0.0119909348983,-0.019688679248,-0.0184193631868,-0.0115039124816,-0.0134343094836,-0.0161789601797,-0.0122796497161,-0.0202650168578,-0.0195671482915,-0.0161926230618,-0.0214836624914,-0.0122161159244,-0.0169895963976,-0.0162742039701,-0.0172139732891,-0.0128409440809,-0.0237029313934,-0.0145141938507,-0.0179895867353,-0.0211378505281,-0.0167643660335,-0.0188485541993,-0.0212682530847,-0.015967298285,-0.021668828352,-0.0165659266273,-0.0232035947346,-0.0161660705232,-0.0150412380826,-0.0177238204724,-0.012614109149,-0.018636481953,-0.019008073633,-0.0248369627514,-0.0177700816188,-0.0194776140963,-0.0219808761619,-0.0169947419777,-0.013989591936,-0.0224157595089,-0.0248356610669
T,-0.0172794357612,-0.0182316501301,-0.0182398471489,-0.01690719815,-0.0220788724111,-0.0199283271857,-0.0196648386764,-0.0188510734662,-0.016847402693,-0.0211297635376,-0.0184682784577,-0.0195132663854,-0.0206581649582,-0.0177461912716,-0.0202135920461,-0.0194458351677,-0.0222574875148,-0.0209638185588,-0.0214186143814,-0.0168848123898,-0.0222384952849,-0.0208668956465,-0.0213339754311,-0.0157001692267,-0.0202225874617,-0.0188751220318,-0.0207090167685,-0.0187833638944,-0.0156033901776,-0.0201106814731,-0.0201873645452,-0.0159629858356,-0.018675546885,-0.0233936928636,-0.0157596912579,-0.02119755186,-0.0166318372793,-0.0207101140256,-0.0177531442775,-0.0196048497827,-0.0216439149746,-0.0195554411231,-0.0192114231737,-0.0169738122808,-0.0203784432871,-0.0181763026146,-0.0156213389893,-0.018765205755,-0.0147438926085,-0.0153591943946
V,0.0148540287282,0.0112664081816,0.0172249838433,0.00755862244509,0.0179663511162,0.011673450186,0.00686923361727,0.0135138844353,0.0142909510693,0.00460499011345,0.012123283242,0.00911888500113,0.0104839969525,0.0118051539243,0.0126923860305,0.00592208917406,0.0122752975216,0.0132761907189,0.0108787658087,0.0121142234197,0.0073568633252,0.00972440396839,0.0162960346267,0.0190630495228,0.00729094525748,0.0114422514029,1.42464857111e-05,0.0113933551986,0.0110752997015,0.00787064287388,0.0134516067641,0.0114904225549,0.00943525813867,0.0131194584388,0.0100176035432,0.0142124735392,0.0096229462794,0.0070030018254,0.0101389093183,0.00357102431131,0.0152248333458,0.0144283909113,0.00945897864368,0.0109176202535,0.0107096842073,0.0125116408508,0.0114144163063,0.0118373902505,0.0145002994812,0.0154677652683
W,-0.00181925704059,-0.00345547101719,-0.00368828240755,-0.00525828242734,-0.00235534227167,-0.0044922035813,-0.00379179886686,-0.00278565375988,-0.00335505461025,-0.00564210122733,-0.00267447261819,-0.00440906740853,-0.00511061906281,-0.00518199262826,-0.00390341149516,-0.00543780613093,-0.00483245228551,-0.00384510853451,-0.00335610811857,-0.00353895845954,-0.00410073078595,-0.00480077025497,-0.00307768377176,-0.00318514633026,-0.00564340961588,-0.00372607173276,-0.00511619225516,-0.00395682166312,-0.00468239032254,-0.00435163465123,-0.00396924752286,-0.00266490296777,-0.00589830244354,-0.00437021508958,-0.00375804224439,-0.00256055300419,-0.00432676577922,-0.00614178697454,-0.00478925535824,-0.005235212811,-0.00362214811411,-0.0051091745469,-0.00128721320215,-0.00534352681081,-0.00368467032529,-0.00260335041502,-0.0047199960365,-0.00547273609354,-0.00189771005326,-0.0023893920215
Y,0.0114471802288,0.0166830708661,0.0147453268093,0.0231182964852,0.0115847279415,0.0182421791237,0.0193562846309,0.0169195950197,0.0157349950663,0.0209675340797,0.0141535933501,0.0180344744328,0.0194637401295,0.019438430792,0.0153326654318,0.0226772542336,0.0176675864269,0.015472219968,0.0176495428933,0.0155648498326,0.0210549169382,0.0179794803751,0.0138354835261,0.0148950149834,0.0212744828893,0.0160631087952,0.0259397662615,0.0153973771269,0.013912093676,0.0205053731451,0.0110889112036,0.0130413653312,0.0193604274583,0.0130856059899,0.0157495494121,0.0141035070055,0.0195506603638,0.0166408377448,0.0187736804859,0.0225207452881,0.0176067779729,0.0163364452821,0.0124313317131,0.019154720984,0.0156042623628,0.0140707283714,0.0162679241854,0.0176022843132,0.0112151645246,0.0132238937441
